3531,Ronnie,Mayer,2023-06-17,,Area Sales Manager,Dylan Blake,ronnie.mayer@bilearner.com,Active,Full-Time,Zone C,Full-Time,Unk,,Sales,Project Management - Con,1943-05-18,CA,Project Manager,Male,18409,Black,Divorced,Fully Meets,1
3532,Marlon,Ford,2021-10-14,,Area Sales Manager,Monique Anderson,marlon.ford@bilearner.com,Active,Part-Time,Zone B,Full-Time,Unk,,IT/IS,Wireless,1966-11-27,OR,Technician,Female,40306,Black,Widowed,Fully Meets,1
3533,Slade,Griffith,2021-06-01,2023-07-16,Area Sales Manager,Kelsey Gibson,slade.griffith@bilearner.com,Active,Contract,Zone B,Full-Time,Voluntary,Pass language out side age evidence.,Sales,General - Sga,1966-11-12,ND,Administrator,Male,65183,White,Married,Fully Meets,2
3534,Lee,Frye,2018-09-14,,Area Sales Manager,Sonia Diaz,lee.frye@bilearner.com,Active,Full-Time,Zone A,Full-Time,Unk,,Sales,Engineers,1959-08-16,KY,Engineer,Female,97002,Asian,Single,Fully Meets,4
3535,Veronica,Rowe,2018-12-11,2022-06-02,Area Sales Manager,Brian Morton,veronica.rowe@bilearner.com,Active,Full-Time,Zone A,Temporary,Retirement,Popular west moment natural step activity.,Sales,Fielders,1994-02-02,KY,Engineer,Female,29811,Black,Single,Fully Meets,4
3536,Aylin,Berg,2022-08-06,,Area Sales Manager,Thomas Holmes,aylin.berg@bilearner.com,Active,Contract,Zone C,Temporary,Unk,,Sales,General - Sga,1989-01-02,GA,Administrative,Female,89169,Black,Single,Fully Meets,2
3537,Neveah,Rowe,2022-05-28,2023-02-24,Area Sales Manager,Dawn Perez,neveah.rowe@bilearner.com,Future Start,Contract,Zone C,Part-Time,Retirement,Manager lead both sing.,Sales,Field Operations,1954-07-11,TX,Foreman,Male,63882,Hispanic,Married,Fully Meets,2
3538,Keith,Baxter,2019-06-16,2022-03-05,Area Sales Manager,Diane Parker,keith.baxter@bilearner.com,Future Start,Part-Time,Zone C,Part-Time,Resignation,And after why station much cell low.,Sales,Fielders,1959-08-29,TX,Engineer,Male,62328,Asian,Widowed,Fully Meets,2
3539,Chaz,Bruce,2019-12-08,,Area Sales Manager,John Johnson,chaz.bruce@bilearner.com,Active,Full-Time,Zone C,Temporary,Unk,,Sales,General - Con,1983-11-27,CO,Foreman,Male,74448,Hispanic,Single,Fully Meets,5
3540,Maya,Mccann,2020-03-12,2022-10-09,Area Sales Manager,Dakota Robinson,maya.mccann@bilearner.com,Active,Full-Time,Zone B,Part-Time,Retirement,American rule surface very figure.,Sales,Splicing,1983-06-09,CO,Supervisor,Male,18721,White,Widowed,Exceeds,4
3541,Aaron,Weber,2020-04-06,2023-07-24,Area Sales Manager,Melanie Garcia,aaron.weber@bilearner.com,Active,Full-Time,Zone B,Full-Time,Involuntary,Read stand western white article campaign dog.,Sales,Field Operations,1991-10-27,IN,Technician,Male,78938,Black,Married,Exceeds,2
3542,Ellie,Gill,2023-04-15,,Area Sales Manager,Amanda Knight,ellie.gill@bilearner.com,Active,Contract,Zone A,Temporary,Unk,,Sales,Field Operations,1948-03-01,IN,Manager,Male,45456,White,Married,Needs Improvement,1
3543,Rayne,Kerr,2020-11-10,,Area Sales Manager,Kimberly Cardenas,rayne.kerr@bilearner.com,Active,Part-Time,Zone A,Temporary,Unk,,Sales,General - Con,1981-02-18,CA,Laborer,Female,45509,Black,Single,Fully Meets,2
3544,Samara,Mcbride,2023-06-29,2023-07-09,Area Sales Manager,Laura Salinas,samara.mcbride@bilearner.com,Active,Contract,Zone A,Temporary,Retirement,Political likely land country.,Sales,Aerial,2000-09-16,CA,Foreman,Male,13902,Asian,Single,Fully Meets,2
3545,Ryann,Rubio,2022-03-07,,Area Sales Manager,Andres Jones,ryann.rubio@bilearner.com,Active,Full-Time,Zone C,Temporary,Unk,,IT/IS,Field Operations,1943-01-28,OR,Locator,Female,9733,Black,Widowed,Fully Meets,1
3546,Paris,Carr,2021-07-31,2023-01-27,Area Sales Manager,Jeffrey Huffman,paris.carr@bilearner.com,Active,Full-Time,Zone B,Part-Time,Voluntary,Baby million million soldier.,Sales,General - Con,1980-07-14,ND,Foreman,Male,35786,Hispanic,Widowed,Exceeds,1
3547,Adriel,Wiggins,2022-01-20,,Area Sales Manager,Sara Edwards,adriel.wiggins@bilearner.com,Active,Contract,Zone B,Full-Time,Unk,,Sales,Project Management - Eng,1947-03-25,KY,Supervisor,Female,1919,Other,Married,Needs Improvement,2
3548,Sanaa,Glass,2021-07-11,2022-10-10,Area Sales Manager,Stephen Garcia,sanaa.glass@bilearner.com,Active,Part-Time,Zone A,Full-Time,Resignation,Bit reveal forget the.,Sales,General - Con,1964-01-25,KY,Technician,Female,40135,White,Single,Fully Meets,1
3549,Ryan,Lynch,2018-10-15,2020-10-18,Area Sales Manager,Tracy Castro MD,ryan.lynch@bilearner.com,Active,Full-Time,Zone C,Full-Time,Retirement,Fact southern recognize themselves type mean.,Sales,Field Operations,1955-03-17,GA,Technician,Female,72975,Black,Divorced,Fully Meets,2
3550,Charlie,Atkinson,2021-11-26,2022-10-14,Area Sales Manager,Jennifer Hicks,charlie.atkinson@bilearner.com,Future Start,Part-Time,Zone C,Temporary,Resignation,Will person decade Republican.,Sales,Wireline Construction,1988-03-26,TX,Billing,Male,57754,White,Divorced,Fully Meets,1
3551,Emery,Roach,2018-08-11,,Area Sales Manager,Victoria Bailey,emery.roach@bilearner.com,Active,Part-Time,Zone C,Part-Time,Unk,,Sales,Engineers,1954-07-04,TX,Engineer,Male,81142,Black,Married,Needs Improvement,4
3552,Harper,Ramos,2020-02-16,2020-06-03,Area Sales Manager,Maria Chan,harper.ramos@bilearner.com,Active,Full-Time,Zone B,Full-Time,Retirement,Stand possible truth bank on meet daughter.,Sales,Field Operations,1942-08-11,CO,Foreman,Male,28714,White,Single,Needs Improvement,1
3553,Khalil,Mendez,2020-01-20,,Area Sales Manager,Regina Martinez,khalil.mendez@bilearner.com,Active,Contract,Zone C,Temporary,Unk,,Sales,Field Operations,1949-05-07,CO,Foreman,Male,50379,Black,Divorced,Fully Meets,4
3554,Lizeth,Holland,2019-03-31,,Area Sales Manager,Tonya Martin,lizeth.holland@bilearner.com,Active,Part-Time,Zone C,Temporary,Unk,,Sales,People Services,1958-10-14,IN,Cpo,Male,78385,Asian,Widowed,Fully Meets,1
3555,Matilda,Randall,2023-01-06,2023-05-07,Area Sales Manager,Daniel Wolf,matilda.randall@bilearner.com,Active,Full-Time,Zone C,Temporary,Resignation,Choose list of all nor stock.,Sales,General - Eng,1988-01-11,IN,Drafter,Female,48104,Hispanic,Widowed,Fully Meets,4
3556,Damien,Howe,2019-07-18,2020-01-15,Area Sales Manager,Sarah Petersen,damien.howe@bilearner.com,Active,Full-Time,Zone B,Temporary,Retirement,Community material much behind.,Sales,Wireline Construction,1961-06-16,CA,Vp,Male,86009,White,Single,Exceeds,2
3557,Nicholas,Obrien,2019-02-13,,Area Sales Manager,Victoria Christian DDS,nicholas.obrien@bilearner.com,Active,Part-Time,Zone C,Temporary,Unk,,Sales,Field Operations,1960-06-06,MA,Operator,Male,68837,Other,Single,Fully Meets,2
3558,Mildred,Gentry,2018-12-30,,Production Technician,Erin Moore,mildred.gentry@bilearner.com,Active,Part-Time,Zone A,Part-Time,Unk,,Production       ,Yard (Material Handling),1959-06-04,MA,Manager,Female,2145,Black,Single,Fully Meets,1
3559,Wilson K,Adinolfi,2019-11-06,2020-09-06,Production Technician,Andrea Gutierrez,wilson k.adinolfi@bilearner.com,Active,Part-Time,Zone C,Full-Time,Retirement,Age approach seek person across yes care.,Production       ,Field Operations,1991-11-18,MA,Assistant,Male,1960,White,Single,Fully Meets,2
3560,Joanne,Handschiegl,2022-06-01,,Production Technician,Wanda Ross DDS,joanne.handschiegl@bilearner.com,Active,Contract,Zone C,Full-Time,Unk,,Production       ,Field Operations,1954-02-18,MA,Technician,Female,2127,Asian,Divorced,Exceeds,4
3561,Dianna,Blount,2023-03-28,,Production Technician,Steven King,dianna.blount@bilearner.com,Active,Part-Time,Zone C,Temporary,Unk,,Production       ,General - Con,1959-01-31,MA,Technician,Female,2171,White,Married,Fully Meets,5
3562,Jean,Crimmings,2019-05-21,2023-01-05,Production Technician,Stephen Rodriguez,jean.crimmings@bilearner.com,Future Start,Contract,Zone B,Full-Time,Retirement,Whom summer common produce despite follow.,Production       ,Shop (Fleet),1954-04-09,MA,Manager,Female,1821,Other,Single,Exceeds,2
3563,Nore,Sadki,2019-01-01,,Production Technician,Patricia Carter,nore.sadki@bilearner.com,Active,Contract,Zone B,Full-Time,Unk,,Production       ,Field Operations,1946-10-15,MA,Driver,Male,2148,Black,Widowed,PIP,4
3564,Susan,Lundy,2019-01-26,2020-12-02,Production Technician,Diana Johnson,susan.lundy@bilearner.com,Voluntarily Terminated,Full-Time,Zone C,Temporary,Resignation,Week degree party available measure.,Production       ,Aerial,1994-11-07,MA,Lineman,Female,2122,White,Divorced,Fully Meets,1
3565,Kramer,Keatts,2021-09-11,,Production Technician,Diana Good,kramer.keatts@bilearner.com,Active,Part-Time,Zone B,Full-Time,Unk,,Production       ,General - Con,1968-05-10,MA,Lineman,Male,1887,Other,Divorced,Fully Meets,4
3566,Maliki,Moumanil,2021-09-26,,Production Technician,Desiree Stephens,maliki.moumanil@bilearner.com,Active,Part-Time,Zone A,Part-Time,Unk,,Production       ,Aerial,1963-10-05,MA,Lineman,Male,1460,Black,Single,Fully Meets,2
3567,Nader,Barton,2023-03-04,,Production Technician,Debra Garcia,nader.barton@bilearner.com,Active,Full-Time,Zone C,Full-Time,Unk,,Production       ,General - Sga,1966-09-02,MA,Technician,Male,2747,Asian,Widowed,Fully Meets,4
3568,Quinn,Rarrick,2023-07-11,2023-07-29,Production Technician,Susan Brown,quinn.rarrick@bilearner.com,Voluntarily Terminated,Full-Time,Zone B,Part-Time,Involuntary,Couple really very hear.,Production       ,Field Operations,1974-12-08,MA,Foreman,Male,2478,Asian,Divorced,Fully Meets,2
3569,Beatrice,Chace,2019-02-09,2020-08-28,Production Technician,Margaret Hampton,beatrice.chace@bilearner.com,Active,Part-Time,Zone B,Temporary,Involuntary,Trial little must kitchen recently.,Production       ,Catv,1995-07-19,MA,Supervisor,Female,2763,Hispanic,Divorced,Fully Meets,2
3570,Adrienne J,Homberger,2019-04-19,2021-10-26,Production Technician,Brandon Miller,adrienne j.homberger@bilearner.com,Voluntarily Terminated,Full-Time,Zone B,Temporary,Voluntary,Change instead determine share far leg ground.,Production       ,Fielders,1974-11-23,MA,Engineer,Female,2445,Asian,Married,Fully Meets,1
3571,Marilyn,Linares,2022-07-07,2023-07-17,Production Technician,Dr. Matthew Schmitt,marilyn.linares@bilearner.com,Voluntarily Terminated,Part-Time,Zone C,Full-Time,Resignation,Heavy throughout program.,Production       ,Field Operations,1947-08-29,MA,Engineer,Female,1886,White,Widowed,Fully Meets,4
3572,Timothy,Sullivan,2019-03-12,2020-05-19,Production Technician,Shawn Berry,timothy.sullivan@bilearner.com,Active,Contract,Zone A,Part-Time,Retirement,Where first Mr remember crime.,Production       ,Fielders,1994-06-07,MA,Engineer,Male,2747,White,Single,Fully Meets,5
3573,Jennifer,Medeiros,2020-03-09,2021-10-17,Production Technician,Brittany Martin,jennifer.medeiros@bilearner.com,Active,Contract,Zone B,Full-Time,Involuntary,Cup purpose hundred region similar.,Production       ,Field Operations,1983-10-26,MA,Driller,Female,2346,Asian,Divorced,Exceeds,4
3574,Anna,Von Massenbach,2021-05-18,2022-01-04,Production Technician,Timothy Weaver,anna.von massenbach@bilearner.com,Future Start,Contract,Zone B,Full-Time,Involuntary,News quite number answer program.,Production       ,Underground,1951-05-06,MA,Laborer,Female,2124,Hispanic,Widowed,Fully Meets,1
3575,George,Johnson,2021-04-28,2022-01-18,Production Technician,Amanda Smith,george.johnson@bilearner.com,Voluntarily Terminated,Part-Time,Zone A,Temporary,Resignation,Big large training region.,Production       ,Field Operations,1987-03-05,MA,Groundman,Male,2445,Hispanic,Single,Exceeds,5
3576,Angela,Erilus,2021-07-21,2023-04-26,Production Technician,Marc Cummings,angela.erilus@bilearner.com,Active,Full-Time,Zone B,Full-Time,Voluntary,Reflect off growth mouth have.,Production       ,Engineers,1992-04-26,MA,Project Manager,Female,2133,Asian,Single,Exceeds,4
3577,Miguel,Estremera,2019-09-15,,Production Technician,James Rodriguez,miguel.estremera@bilearner.com,Active,Part-Time,Zone C,Temporary,Unk,,Production       ,Field Operations,1957-05-30,MA,Tower Hand,Male,2129,White,Widowed,Fully Meets,4
3578,Clinton,Owad,2019-05-04,,Production Technician,Elizabeth Sullivan MD,clinton.owad@bilearner.com,Active,Full-Time,Zone A,Temporary,Unk,,Production       ,Field Operations,1957-05-30,MA,Technician,Male,1760,Hispanic,Married,Exceeds,2
3579,Constance,Sloan,2021-05-20,,Production Technician,Sean Marsh,constance.sloan@bilearner.com,Active,Full-Time,Zone C,Part-Time,Unk,,Production       ,Field Operations,1946-11-15,MA,Laborer,Female,1851,Asian,Widowed,Needs Improvement,4
3580,Davion,Sanchez,2019-12-16,,Production Technician,Kathryn Wilkinson,davion.sanchez@bilearner.com,Active,Full-Time,Zone C,Full-Time,Unk,,Production       ,Field Operations,1942-04-21,MA,Foreman,Male,41016,Other,Married,Fully Meets,4
3581,Ross,Strickland,2020-11-20,2023-05-01,Production Technician,Paul Walker,ross.strickland@bilearner.com,Active,Full-Time,Zone A,Part-Time,Voluntary,Memory high then mind concern carry level life.,Production       ,Wireline Construction,1943-03-08,MA,Foreman,Male,18389,Other,Divorced,Fully Meets,2
3582,Augustus,Drake,2020-08-19,2022-05-04,Production Technician,Elizabeth Robertson,augustus.drake@bilearner.com,Active,Part-Time,Zone B,Part-Time,Retirement,Other might rise today.,Production       ,Yard (Material Handling),1968-08-09,MA,Laborer,Male,90676,Asian,Widowed,Fully Meets,4
3583,Gracelyn,Huynh,2021-04-28,2022-04-18,Production Technician,Tasha Mayer,gracelyn.huynh@bilearner.com,Active,Full-Time,Zone C,Temporary,Retirement,Others those data before major how.,Production       ,Field Operations,1958-11-20,MA,Construction Manager,Female,16011,White,Married,Needs Improvement,4
3584,Orlando,Armstrong,2020-08-14,,Production Technician,Chris Walker,orlando.armstrong@bilearner.com,Active,Contract,Zone C,Full-Time,Unk,,Production       ,Field Operations,1987-11-07,MA,Lineman,Female,2051,Other,Married,Fully Meets,4
3585,Edward,Everett,2021-12-22,,Production Technician,Traci Floyd,edward.everett@bilearner.com,Active,Full-Time,Zone A,Full-Time,Unk,,Production       ,Yard (Material Handling),1992-07-16,MA,Laborer,Female,3074,Black,Divorced,Fully Meets,4
3586,Jaqueline,Terrell,2019-02-01,2019-02-10,Production Technician,Veronica Wiley,jaqueline.terrell@bilearner.com,Active,Part-Time,Zone B,Full-Time,Resignation,Identify next game leader.,Production       ,People Services,2000-12-27,MA,Manager,Female,24711,Hispanic,Single,Fully Meets,2
3587,Quinn,Mccullough,2021-05-10,2021-12-17,Production Technician,Katherine Gay,quinn.mccullough@bilearner.com,Active,Full-Time,Zone B,Temporary,Resignation,Society red to able.,Production       ,General - Eng,1977-12-25,MA,Administrative,Male,74564,Other,Divorced,Fully Meets,2
3588,Selena,Greer,2019-06-25,2019-08-15,Production Technician,Paul Lopez,selena.greer@bilearner.com,Active,Full-Time,Zone C,Full-Time,Retirement,Everybody no four arrive major ten culture.,Production       ,Shop (Fleet),1972-03-08,MA,Mechanic,Male,14504,Black,Widowed,Fully Meets,2
3589,Giovani,Roy,2019-04-25,,Production Technician,Jay Bush,giovani.roy@bilearner.com,Active,Contract,Zone B,Temporary,Unk,,Production       ,Field Operations,1951-08-02,MA,Laborer,Male,2683,White,Single,Fully Meets,1
3590,Dominik,Mullen,2021-02-25,2022-10-13,Production Technician,Jessica Allen,dominik.mullen@bilearner.com,Future Start,Part-Time,Zone C,Full-Time,Retirement,Country as dream project office.,Production       ,Field Operations,1995-05-31,MA,Laborer,Male,66167,Asian,Widowed,Fully Meets,4
3591,Abdullah,Ellison,2021-11-23,2023-05-29,Production Technician,Dr. William Thompson,abdullah.ellison@bilearner.com,Future Start,Contract,Zone B,Part-Time,Voluntary,Quality decade director.,Production       ,Field Operations,1998-11-14,MA,Supervisor,Female,21634,White,Married,Needs Improvement,5
3592,Andre,Guzman,2021-10-05,2022-06-18,Production Technician,Mrs. Audrey Gonzalez DDS,andre.guzman@bilearner.com,Future Start,Contract,Zone B,Full-Time,Voluntary,Particular network available hospital.,Production       ,Field Operations,1998-12-23,MA,Technician,Male,9454,Other,Single,Fully Meets,3
3593,Brayden,Malone,2020-05-30,,Production Technician,Ashley Bradshaw,brayden.malone@bilearner.com,Active,Contract,Zone A,Full-Time,Unk,,Production       ,General - Con,1949-11-11,MA,Foreman,Male,48453,Asian,Married,Fully Meets,1
3594,Maribel,Morrison,2018-12-11,,Production Technician,Ashley Meyer,maribel.morrison@bilearner.com,Active,Part-Time,Zone B,Part-Time,Unk,,Production       ,Field Operations,1968-03-14,MA,Technician,Male,72888,Black,Married,Needs Improvement,1
3595,Fisher,Stafford,2020-09-22,2022-09-14,Production Technician,Nicole Delgado,fisher.stafford@bilearner.com,Active,Contract,Zone A,Temporary,Resignation,Dark meeting play room head join truth involve.,Production       ,Engineers,1952-03-02,MA,Technician,Male,56703,Other,Divorced,Fully Meets,1
3596,Kellen,Medina,2019-07-28,,Production Technician,John Henry,kellen.medina@bilearner.com,Active,Part-Time,Zone C,Full-Time,Unk,,Production       ,Splicing,1982-07-19,MA,Technician,Male,33998,Other,Single,Needs Improvement,2
3597,Brenton,Monroe,2020-06-06,2021-04-14,Production Technician,Autumn Decker,brenton.monroe@bilearner.com,Future Start,Contract,Zone C,Part-Time,Retirement,Democrat themselves deal future early.,Production       ,General - Con,1986-10-31,MA,Foreman,Female,17650,Black,Single,Fully Meets,1
3598,Derick,Rocha,2018-09-28,2023-08-05,Production Technician,Alex Moore,derick.rocha@bilearner.com,Voluntarily Terminated,Part-Time,Zone A,Full-Time,Resignation,Majority executive plan imagine.,Production       ,Project Management - Eng,1950-10-06,MA,Supervisor,Female,72750,Other,Married,Needs Improvement,1
3599,Elaine,Weeks,2020-04-12,,Production Technician,Dana Smith,elaine.weeks@bilearner.com,Active,Part-Time,Zone A,Temporary,Unk,,Production       ,General - Con,1950-03-31,MA,Technician,Female,14044,White,Divorced,Fully Meets,2
3600,Marely,Dixon,2022-11-01,,Production Technician,Bobby Serrano,marely.dixon@bilearner.com,Active,Contract,Zone B,Temporary,Unk,,Production       ,Field Operations,1949-10-07,MA,Technician,Female,34810,White,Single,Fully Meets,2
3601,Keagan,Henson,2022-11-21,,Production Technician,Robert Riley,keagan.henson@bilearner.com,Active,Part-Time,Zone B,Full-Time,Unk,,Production       ,Wireline Construction,1966-07-22,MA,Billing,Female,75187,White,Married,Fully Meets,5
3602,Helena,Davenport,2021-04-11,2023-05-24,Production Technician,Crystal Mcneil,helena.davenport@bilearner.com,Voluntarily Terminated,Full-Time,Zone B,Part-Time,Involuntary,Quality audience deal assume.,Production       ,Engineers,1994-10-12,MA,Engineer,Female,30766,Hispanic,Married,Fully Meets,5
3603,Houston,Aguirre,2018-11-29,2019-02-21,Production Technician,Christine Costa,houston.aguirre@bilearner.com,Voluntarily Terminated,Full-Time,Zone A,Part-Time,Resignation,To trial deep.,Production       ,Field Operations,1977-02-15,MA,Technician,Female,58348,White,Married,Fully Meets,2
3604,Kane,Owen,2019-01-16,2022-08-31,Production Technician,Mark Hale,kane.owen@bilearner.com,Active,Part-Time,Zone B,Full-Time,Resignation,Sometimes surface page stand area.,Production       ,Field Operations,1948-03-09,MA,Foreman,Female,44626,Hispanic,Divorced,Needs Improvement,4
3605,Emerson,Pitts,2019-09-18,,Production Technician,Destiny Johnson,emerson.pitts@bilearner.com,Active,Contract,Zone C,Temporary,Unk,,Production       ,Engineers,1943-08-25,MA,Technician,Male,2315,Other,Divorced,Fully Meets,4
3606,Clarissa,Winters,2019-08-01,2023-01-20,Production Technician,Eric Gonzales,clarissa.winters@bilearner.com,Voluntarily Terminated,Part-Time,Zone C,Full-Time,Involuntary,Poor list reduce reality.,Production       ,Billable Consultants,1965-03-13,MA,Engineer,Male,95618,Other,Divorced,Fully Meets,3
3607,Frankie,Atkins,2019-06-18,2021-04-14,Production Technician,Christopher Murray,frankie.atkins@bilearner.com,Active,Full-Time,Zone A,Full-Time,Resignation,Finally build do analysis beyond heavy.,Production       ,Project Management - Con,1976-08-03,MA,Coordinator,Male,15195,Other,Married,Fully Meets,5
